dam_nm,msmt_tm,rsvr_wal_hg,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt
성덕,2024110518,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110517,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110516,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110515,359.7,0,0.6,0.6,21.3135,76.4
성덕,2024110514,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110513,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110512,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110511,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110510,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110509,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110508,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110507,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110506,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110505,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110504,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110503,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110502,359.7,0,0.599,0.599,21.3135,76.4
성덕,2024110501,359.7,0,0.601,0.601,21.3135,76.4
성덕,2024110424,359.7,0,0.6,0.6,21.3135,76.4
성덕,2024110423,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110422,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110421,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110420,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110419,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110418,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110417,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110416,359.7,0,0.599,0.599,21.3135,76.4
성덕,2024110415,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110414,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110413,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110412,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110411,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110410,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110409,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110408,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110407,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110406,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110405,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110404,359.7,0,0.598,0.598,21.3135,76.4
성덕,2024110403,359.7,0,4.042,0.598,21.3135,76.4
성덕,2024110402,359.69,0,0.598,0.598,21.3011,76.4
성덕,2024110401,359.69,0,0.599,0.599,21.3011,76.4
성덕,2024110324,359.69,0,0.603,0.603,21.3011,76.4
성덕,2024110323,359.69,0,0.6,0.6,21.3011,76.4
성덕,2024110322,359.69,0,0.599,0.599,21.3011,76.4
성덕,2024110321,359.69,0,0.598,0.598,21.3011,76.4
성덕,2024110320,359.69,0,0.598,0.598,21.3011,76.4
성덕,2024110319,359.69,0,0.598,0.598,21.3011,76.4
성덕,2024110318,359.69,0,0.598,0.598,21.3011,76.4
성덕,2024110317,359.69,0,0.598,0.598,21.3011,76.4
성덕,2024110316,359.69,0,0.598,0.598,21.3011,76.4
성덕,2024110315,359.69,0,0.598,0.598,21.3011,76.4
성덕,2024110314,359.69,0,0.598,0.598,21.3011,76.4
성덕,2024110313,359.69,0,0.598,0.598,21.3011,76.4
성덕,2024110312,359.69,0,4.042,0.598,21.3011,76.4
성덕,2024110311,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110310,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110309,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110308,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110307,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110306,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110305,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110304,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110303,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110302,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110301,359.68,0,4.07,0.598,21.2887,76.3
성덕,2024110224,359.67,0,0.599,0.599,21.2762,76.3
성덕,2024110223,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110222,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110221,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110220,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110219,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110218,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110217,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110216,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110215,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110214,359.67,0,4.042,0.598,21.2762,76.3
성덕,2024110213,359.66,0,0.598,0.598,21.2638,76.2
성덕,2024110212,359.66,0,0.598,0.598,21.2638,76.2
성덕,2024110211,359.66,0,4.042,0.598,21.2638,76.2
성덕,2024110210,359.65,0,0.598,0.598,21.2514,76.2
성덕,2024110209,359.65,0,0.598,0.598,21.2514,76.2
성덕,2024110208,359.65,0,0.598,0.598,21.2514,76.2
성덕,2024110207,359.65,0,0.599,0.599,21.2514,76.2
성덕,2024110206,359.65,1,0.604,0.604,21.2514,76.2
성덕,2024110205,359.65,3,0.6,0.6,21.2514,76.2
성덕,2024110204,359.65,1,0.599,0.599,21.2514,76.2
성덕,2024110203,359.65,4,0.598,0.598,21.2514,76.2
성덕,2024110202,359.65,3,0.598,0.598,21.2514,76.2
성덕,2024110201,359.65,2,0.598,0.598,21.2514,76.2
성덕,2024110124,359.65,2,0.598,0.598,21.2514,76.2
성덕,2024110123,359.65,3,0.598,0.598,21.2514,76.2
성덕,2024110122,359.65,1,0.598,0.598,21.2514,76.2
성덕,2024110121,359.65,0,0.598,0.598,21.2514,76.2
성덕,2024110120,359.65,0,0.598,0.598,21.2514,76.2
성덕,2024110119,359.65,0,0.598,0.598,21.2514,76.2
성덕,2024110118,359.65,0,0.598,0.598,21.2514,76.2
성덕,2024110117,359.65,0,0,0.598,21.2514,76.2
성덕,2024110116,359.66,0,0.598,0.598,21.2638,76.2
성덕,2024110115,359.66,1,0.598,0.598,21.2638,76.2
성덕,2024110114,359.66,1,0.598,0.598,21.2638,76.2
성덕,2024110113,359.66,0,0.598,0.598,21.2638,76.2
성덕,2024110112,359.66,1,0.598,0.598,21.2638,76.2
성덕,2024110111,359.66,0,0,0.598,21.2638,76.2
성덕,2024110110,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110109,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110108,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110107,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110106,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110105,359.67,0,0.598,0.598,21.2762,76.3
성덕,2024110104,359.67,0,0,0.598,21.2762,76.3
성덕,2024110103,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110102,359.68,0,0.598,0.598,21.2887,76.3
성덕,2024110101,359.68,0,0.598,0.598,21.2887,76.3
임하,2024113024,151.443,0,6.384,4.44,309.6145,52
임하,2024113023,151.4426,0,2.499,4.443,309.6075,52
임하,2024113022,151.443,0,4.446,4.446,309.6145,52
임하,2024113021,151.443,0,0.132,4.438,309.6145,52
임하,2024113020,151.4439,0,3.471,4.443,309.63,52
임하,2024113019,151.4441,0,0,7.768,309.6335,52
임하,2024113018,151.4461,0,0,41.929,309.6681,52.1
임하,2024113017,151.4555,0,1.913,40.857,309.8307,52.1
임하,2024113016,151.4636,0,10.917,41.695,309.9709,52.1
임하,2024113015,151.47,0,4.935,4.935,310.0817,52.1
임하,2024113014,151.47,0,4.447,4.447,310.0817,52.1
임하,2024113013,151.47,0,1.551,4.44,310.0817,52.1
임하,2024113012,151.4706,0,0,4.448,310.0921,52.1
임하,2024113011,151.4736,0,8.712,42.379,310.144,52.1
임하,2024113010,151.4806,0,0,39.288,310.2652,52.2
임하,2024113009,151.49,0,4.443,4.443,310.4281,52.2
임하,2024113008,151.49,0,1.555,4.444,310.4281,52.2
임하,2024113007,151.4906,0,2.526,4.443,310.4385,52.2
임하,2024113006,151.491,0,3.468,4.44,310.4454,52.2
임하,2024113005,151.4912,0,3.978,4.45,310.4489,52.2
임하,2024113004,151.4913,0,1.085,4.446,310.4506,52.2
임하,2024113003,151.492,0,4.446,4.446,310.4627,52.2
임하,2024113002,151.492,0,3.972,4.444,310.4627,52.2
임하,2024113001,151.4921,0,4.445,4.445,310.4644,52.2
임하,2024112924,151.4921,0,2.508,4.452,310.4644,52.2
임하,2024112923,151.4925,0,3.498,4.442,310.4714,52.2
임하,2024112922,151.4927,0,3.002,4.446,310.4748,52.2
임하,2024112921,151.493,0,3.466,4.438,310.48,52.2
임하,2024112920,151.4932,0,0.582,4.443,310.4835,52.2
임하,2024112919,151.494,0,2.059,4.448,310.4974,52.2
임하,2024112918,151.4945,0,0,4.997,310.506,52.2
임하,2024112917,151.4963,0,11.589,40.978,310.5372,52.2
임하,2024112916,151.5024,0,0,42.695,310.643,52.2
임하,2024112915,151.5114,0,0.576,4.437,310.799,52.2
임하,2024112914,151.5122,0,10.721,4.443,310.8129,52.2
임하,2024112913,151.5109,0,0,4.446,310.7903,52.2
임하,2024112912,151.5162,0,26.043,39.533,310.8822,52.3
임하,2024112911,151.519,0,32.294,41.926666666666666666666666666666666666,310.9308,52.26
임하,2024112910,151.521,0,34.445,44.076,310.9655,52.26
임하,2024112909,151.523,0,0,4.9335,311.0002,52.27
임하,2024112908,151.525,0,0,4.4411666666666666666666666666666666667,311.0349,52.27
임하,2024112907,151.527,0,0,4.4481666666666666666666666666666666667,311.0696,52.28
임하,2024112906,151.529,0,0,4.441,311.1043,52.29
임하,2024112905,151.531,0,0,4.4476666666666666666666666666666666667,311.139,52.29
임하,2024112904,151.533,0,0,4.4488333333333333333333333333333333333,311.1737,52.3
임하,2024112903,151.535,0,0,4.4415,311.2084,52.3
임하,2024112902,151.537,0,0,4.4423333333333333333333333333333333333,311.2431,52.31
임하,2024112901,151.539,0,0,4.4381666666666666666666666666666666667,311.2778,52.32
임하,2024112824,151.541,0,0,4.4438333333333333333333333333333333333,311.3125,52.32
임하,2024112823,151.543,0,0,4.4371666666666666666666666666666666667,311.3472,52.33
임하,2024112822,151.545,0,0,4.4413333333333333333333333333333333333,311.382,52.33
임하,2024112821,151.547,0,0,4.4435,311.4167,52.34
임하,2024112820,151.549,0,0,4.4446666666666666666666666666666666667,311.4514,52.34
임하,2024112819,151.551,0,0,8.9945,311.4862,52.35
임하,2024112818,151.553,0,29.838,39.482,311.5209,52.36
임하,2024112817,151.555,0,33.903,43.557833333333333333333333333333333333,311.5556,52.36
임하,2024112816,151.557,0,0,4.6473333333333333333333333333333333333,311.5904,52.37
임하,2024112815,151.559,0,0,4.4505,311.6251,52.37
임하,2024112814,151.561,0,0,4.4426666666666666666666666666666666667,311.6598,52.38
임하,2024112813,151.563,0,0,4.4468333333333333333333333333333333333,311.6946,52.39
임하,2024112812,151.565,0,30.471,40.133,311.7293,52.39
임하,2024112811,151.567,1,30.469,40.1185,311.7641,52.4
임하,2024112810,151.569,0,32.532,42.197,311.7988,52.4
임하,2024112809,151.571,0,0,4.4438333333333333333333333333333333333,311.8336,52.41
임하,2024112808,151.573,0,0,4.4458333333333333333333333333333333333,311.8684,52.41
임하,2024112807,151.575,0,0,4.4411666666666666666666666666666666667,311.9031,52.42
임하,2024112806,151.577,0,0,4.4471666666666666666666666666666666667,311.9379,52.43
임하,2024112805,151.579,0,0,4.4535,311.9726,52.43
임하,2024112804,151.581,0,0,4.442,312.0074,52.44
임하,2024112803,151.583,0,0,4.451,312.0422,52.44
임하,2024112802,151.585,0,0,4.4463333333333333333333333333333333333,312.077,52.45
임하,2024112801,151.587,0,0,4.452,312.1117,52.46
임하,2024112724,151.589,0,0,4.4446666666666666666666666666666666667,312.1465,52.46
임하,2024112723,151.591,0,0,4.4478333333333333333333333333333333333,312.1813,52.47
임하,2024112722,151.593,0,0,4.4498333333333333333333333333333333333,312.2161,52.47
임하,2024112721,151.595,0,0,4.4523333333333333333333333333333333333,312.2509,52.48
임하,2024112720,151.597,0,0,4.4443333333333333333333333333333333333,312.2857,52.48
임하,2024112719,151.599,0,0,4.4426666666666666666666666666666666667,312.3204,52.49
임하,2024112718,151.601,0,0,4.4436666666666666666666666666666666667,312.3552,52.5
임하,2024112717,151.603,0,22.709,32.387,312.39,52.5
임하,2024112716,151.605,1,15.192,24.87,312.4248,52.51
임하,2024112715,151.607,0,0,4.451,312.4596,52.51
임하,2024112714,151.609,0,0,4.4488333333333333333333333333333333333,312.4944,52.52
임하,2024112713,151.611,0,0,4.4506666666666666666666666666666666667,312.5293,52.53
임하,2024112712,151.613,0,37.202,46.863,312.5641,52.53
임하,2024112711,151.615,0,48.368,58.033333333333333333333333333333333334,312.5989,52.54
임하,2024112710,151.617,0,37.801,47.470833333333333333333333333333333333,312.6337,52.54
임하,2024112709,151.619,0,0,4.6575,312.6685,52.55
임하,2024112708,151.621,0,0,4.4418333333333333333333333333333333333,312.7033,52.56
임하,2024112707,151.623,1,0,4.442,312.7382,52.56
임하,2024112706,151.624,0,0,4.4481666666666666666666666666666666667,312.7556,52.56
임하,2024112705,151.626,0,0,4.438,312.7904,52.57
임하,2024112704,151.628,0,0,4.4461666666666666666666666666666666667,312.8252,52.58
임하,2024112703,151.63,0,0,4.4471666666666666666666666666666666667,312.8601,52.58
임하,2024112702,151.632,0,0,4.4463333333333333333333333333333333333,312.8949,52.59
임하,2024112701,151.634,0,0,4.4461666666666666666666666666666666667,312.9297,52.59
임하,2024112624,151.636,0,0,4.4435,312.9646,52.6
임하,2024112623,151.638,0,0,4.4446666666666666666666666666666666667,312.9994,52.6
임하,2024112622,151.64,0,0,4.453,313.0343,52.61
임하,2024112621,151.642,0,0,4.4501666666666666666666666666666666667,313.0691,52.62
임하,2024112620,151.644,0,0,4.4413333333333333333333333333333333333,313.104,52.62
임하,2024112619,151.646,0,9.827,19.513,313.1388,52.63
임하,2024112618,151.648,0,33.085,42.7595,313.1737,52.63
임하,2024112617,151.65,0,34.572,44.262833333333333333333333333333333334,313.2085,52.64
임하,2024112616,151.652,0,0,4.9878333333333333333333333333333333334,313.2434,52.65
임하,2024112615,151.654,0,0,4.4433333333333333333333333333333333333,313.2783,52.65
임하,2024112614,151.656,0,0,4.4535,313.3131,52.66
임하,2024112613,151.658,0,0,4.4463333333333333333333333333333333333,313.348,52.66
임하,2024112612,151.66,0,12.699,22.375166666666666666666666666666666667,313.3829,52.67
임하,2024112611,151.662,0,33.2,42.897666666666666666666666666666666667,313.4177,52.68
임하,2024112610,151.664,3,32.452,42.144,313.4526,52.68
임하,2024112609,151.666,3,0,4.4423333333333333333333333333333333333,313.4875,52.69
임하,2024112608,151.668,5,0,4.4403333333333333333333333333333333333,313.5224,52.69
임하,2024112607,151.67,2,0,4.4351666666666666666666666666666666667,313.5573,52.7
임하,2024112606,151.672,0,0,4.4418333333333333333333333333333333333,313.5921,52.7
임하,2024112605,151.674,0,0,4.4411666666666666666666666666666666667,313.627,52.71
임하,2024112604,151.676,0,0,4.4528333333333333333333333333333333333,313.6619,52.72
임하,2024112603,151.678,1,0,4.4411666666666666666666666666666666667,313.6968,52.72
임하,2024112602,151.68,1,0,4.4416666666666666666666666666666666667,313.7317,52.73
임하,2024112601,151.682,1,0,4.4383333333333333333333333333333333333,313.7666,52.73
임하,2024112524,151.684,0,0,4.4408333333333333333333333333333333333,313.8015,52.74
임하,2024112523,151.686,0,0,4.448,313.8364,52.75
임하,2024112522,151.688,0,0,4.4455,313.8713,52.75
임하,2024112521,151.69,0,0,4.4478333333333333333333333333333333333,313.9062,52.76
임하,2024112520,151.692,0,0,4.447,313.9412,52.76
임하,2024112519,151.694,0,0,4.4455,313.9761,52.77
임하,2024112518,151.696,0,0,8.072,314.011,52.77
임하,2024112517,151.698,0,33.863,43.5685,314.0459,52.78
임하,2024112516,151.7,0,33.476,43.186666666666666666666666666666666666,314.0808,52.79
임하,2024112515,151.702,0,0,4.4445,314.1158,52.79
임하,2024112514,151.7036,0,345.526,4.443,314.1437,52.8
임하,2024112513,151.6332,0,20.481,5.009,312.9158,52.6
임하,2024112512,151.63,0,88.353,39.964,312.8601,52.6
임하,2024112511,151.62,0,0,38.549,312.6859,52.6
임하,2024112510,151.63,0,0,40.889,312.8601,52.6
임하,2024112509,151.6588,0,0,4.443,313.3619,52.7
임하,2024112508,151.66,0,4.44,4.44,313.3829,52.7
임하,2024112507,151.66,0,4.446,4.446,313.3829,52.7
임하,2024112506,151.66,0,4.453,4.453,313.3829,52.7
임하,2024112505,151.66,0,4.443,4.443,313.3829,52.7
임하,2024112504,151.66,0,4.439,4.439,313.3829,52.7
임하,2024112503,151.66,0,4.437,4.437,313.3829,52.7
임하,2024112502,151.66,0,4.432,4.432,313.3829,52.7
임하,2024112501,151.66,0,0,4.442,313.3829,52.7
임하,2024112424,151.68,0,101.335,4.4348333333333333333333333333333333333,313.7317,52.73
임하,2024112423,151.66,0,4.444,4.444,313.3829,52.7
임하,2024112422,151.66,0,4.444,4.444,313.3829,52.7
임하,2024112421,151.66,0,4.438,4.438,313.3829,52.7
임하,2024112420,151.66,0,0,4.441,313.3829,52.7
임하,2024112419,151.6644,0,0,4.443,313.4596,52.7
임하,2024112418,151.67,0,36.537,30.704,313.5573,52.7
임하,2024112417,151.6688,0,82.328,39.717,313.5363,52.7
임하,2024112416,151.66,0,0,30.392,313.3829,52.7
임하,2024112415,151.67,0,4.445,4.445,313.5573,52.7
임하,2024112414,151.67,0,4.442,4.442,313.5573,52.7
임하,2024112413,151.67,0,4.443,4.443,313.5573,52.7
임하,2024112412,151.67,0,0,35.659833333333333333333333333333333333,313.5573,52.7
임하,2024112411,151.76,0,38.798,38.789333333333333333333333333333333333,315.1298,52.96
임하,2024112410,151.76,0,38.942,38.933,315.1298,52.96
임하,2024112409,151.76,0,4.458,4.4491666666666666666666666666666666667,315.1298,52.96
임하,2024112408,151.76,0,4.445,4.445,315.1298,53
임하,2024112407,151.76,0,4.445,4.445,315.1298,53
임하,2024112406,151.76,0,4.447,4.447,315.1298,53
임하,2024112405,151.76,0,4.443,4.443,315.1298,53
임하,2024112404,151.76,0,4.447,4.447,315.1298,53
임하,2024112403,151.76,0,4.453,4.453,315.1298,53
임하,2024112402,151.76,0,4.446,4.446,315.1298,53
임하,2024112401,151.76,0,101.633,4.447,315.1298,53
임하,2024112324,151.74,0,0,4.4483333333333333333333333333333333333,314.7799,52.9
임하,2024112323,151.76,0,4.452,4.452,315.1298,53
임하,2024112322,151.76,0,4.454,4.454,315.1298,53
임하,2024112321,151.76,0,4.448,4.448,315.1298,53
임하,2024112320,151.76,0,4.446,4.446,315.1298,53
임하,2024112319,151.76,0,4.451,4.451,315.1298,53
임하,2024112318,151.76,0,0,14.924,315.1298,53
임하,2024112317,151.77,0,90.55,41.939,315.3048,53
임하,2024112316,151.76,0,40.013,40.013,315.1298,53
임하,2024112315,151.76,0,175.715,4.687,315.1298,53
임하,2024112314,151.7248,0,27.763,4.457,314.5141,52.9
임하,2024112313,151.72,0,0,4.447,314.4302,52.9
임하,2024112312,151.73,0,36.994,36.994,314.605,52.9
임하,2024112311,151.73,0,0,40.523,314.605,52.9
임하,2024112310,151.76,0,14.681,39.959,315.1298,53
임하,2024112309,151.7652,0,29.73,4.452,315.2208,53
임하,2024112308,151.76,0,4.449,4.449,315.1298,53
임하,2024112307,151.76,0,4.443,4.443,315.1298,53
임하,2024112306,151.76,0,4.45,4.45,315.1298,53
임하,2024112305,151.76,0,4.449,4.449,315.1298,53
임하,2024112304,151.76,0,4.45,4.45,315.1298,53
임하,2024112303,151.76,0,4.46,4.46,315.1298,53
임하,2024112302,151.76,0,4.445,4.445,315.1298,53
임하,2024112301,151.76,0,0,4.451,315.1298,53
임하,2024112224,151.8,0,199.073,4.4535,315.8304,53.08
임하,2024112223,151.76,0,4.451,4.451,315.1298,53
임하,2024112222,151.76,0,4.445,4.445,315.1298,53
임하,2024112221,151.76,0,4.452,4.452,315.1298,53
임하,2024112220,151.76,0,4.451,4.451,315.1298,53
임하,2024112219,151.76,0,7.942,7.942,315.1298,53
임하,2024112218,151.76,0,0,43.085,315.1298,53
임하,2024112217,151.77,0,284.945,42.001,315.3048,53
임하,2024112216,151.72,0,4.456,4.456,314.4302,52.9
임하,2024112215,151.72,0,0,4.453,314.4302,52.9
임하,2024112214,151.77,0,247.393,4.449,315.3048,53
임하,2024112213,151.72,0,0,4.458,314.4302,52.9
임하,2024112212,151.86,0,39.585,39.585,316.8832,53.3
임하,2024112211,151.86,0,40.974,40.974,316.8832,53.3
임하,2024112210,151.86,0,0,40.892,316.8832,53.3
임하,2024112209,151.8696,0,2.509,4.453,317.0519,53.3
임하,2024112208,151.87,0,4.451,4.451,317.0589,53.3
임하,2024112207,151.87,0,4.447,4.447,317.0589,53.3
임하,2024112206,151.87,0,4.452,4.452,317.0589,53.3
임하,2024112205,151.87,0,4.454,4.454,317.0589,53.3
임하,2024112204,151.87,0,4.458,4.458,317.0589,53.3
임하,2024112203,151.87,0,4.455,4.455,317.0589,53.3
임하,2024112202,151.87,0,4.463,4.463,317.0589,53.3
임하,2024112201,151.87,0,102.05,4.461,317.0589,53.3
임하,2024112124,151.85,0,0,4.4568333333333333333333333333333333333,316.7076,53.23
임하,2024112123,151.87,0,4.453,4.453,317.0589,53.3
임하,2024112122,151.87,0,4.461,4.461,317.0589,53.3
임하,2024112121,151.87,0,4.467,4.467,317.0589,53.3
임하,2024112120,151.87,0,4.463,4.463,317.0589,53.3
임하,2024112119,151.87,0,4.455,4.455,317.0589,53.3
임하,2024112118,151.87,0,19.115,9.365,317.0589,53.3
임하,2024112117,151.868,0,48.925,43.064,317.0238,53.3
임하,2024112116,151.8668,0,174.079,41.385,317.0027,53.3
임하,2024112115,151.8396,0,51.833,5.027,316.525,53.2
임하,2024112114,151.83,0,4.458,4.458,316.3565,53.2
임하,2024112113,151.83,0,0,4.463,316.3565,53.2
임하,2024112112,151.8336,0,0,38.974,316.4197,53.2
임하,2024112111,151.8608,0,45.005,41.088,316.8973,53.3
임하,2024112110,151.86,0,39.334,39.334,316.8832,53.3
임하,2024112109,151.86,0,5.06,5.06,316.8832,53.3
임하,2024112108,151.86,0,4.462,4.462,316.8832,53.3
임하,2024112107,151.86,0,4.462,4.462,316.8832,53.3
임하,2024112106,151.86,0,4.46,4.46,316.8832,53.3
임하,2024112105,151.86,0,4.462,4.462,316.8832,53.3
임하,2024112104,151.86,0,4.463,4.463,316.8832,53.3
임하,2024112103,151.86,0,4.46,4.46,316.8832,53.3
임하,2024112102,151.86,0,4.466,4.466,316.8832,53.3
임하,2024112101,151.86,0,0,4.467,316.8832,53.3
임하,2024112024,151.9,0,199.801,4.4723333333333333333333333333333333333,317.5864,53.38
임하,2024112023,151.86,0,4.462,4.462,316.8832,53.3
임하,2024112022,151.86,0,4.466,4.466,316.8832,53.3
임하,2024112021,151.86,0,4.462,4.462,316.8832,53.3
임하,2024112020,151.86,0,4.468,4.468,316.8832,53.3
임하,2024112019,151.86,0,0,4.459,316.8832,53.3
임하,2024112018,151.864,0,0,23.565,316.9535,53.3
임하,2024112017,151.87,0,91.866,43.06,317.0589,53.3
임하,2024112016,151.86,0,0,43.889,316.8832,53.3
임하,2024112015,151.96,0,4.47,4.47,318.6432,53.6
임하,2024112014,151.96,0,4.465,4.465,318.6432,53.6
임하,2024112013,151.96,0,4.473,4.473,318.6432,53.6
임하,2024112012,151.96,0,22.834,22.834,318.6432,53.6
임하,2024112011,151.96,0,39.367,39.367,318.6432,53.6
임하,2024112010,151.96,0,43.318,41.374,318.6432,53.6
임하,2024112009,151.9596,0,2.945,4.889,318.6362,53.6
임하,2024112008,151.96,0,4.469,4.469,318.6432,53.6
임하,2024112007,151.96,0,4.47,4.47,318.6432,53.6
임하,2024112006,151.96,0,4.465,4.465,318.6432,53.6
임하,2024112005,151.96,0,4.466,4.466,318.6432,53.6
임하,2024112004,151.96,0,4.473,4.473,318.6432,53.6
임하,2024112003,151.96,0,4.476,4.476,318.6432,53.6
임하,2024112002,151.96,0,4.468,4.468,318.6432,53.6
임하,2024112001,151.96,0,4.475,4.475,318.6432,53.6
임하,2024111924,151.96,0,4.468,4.468,318.6432,53.6
임하,2024111923,151.96,0,4.47,4.47,318.6432,53.6
임하,2024111922,151.96,0,4.463,4.463,318.6432,53.6
임하,2024111921,151.96,0,192.402,4.458,318.6432,53.6
임하,2024111920,151.9216,0,4.472,4.472,317.9666,53.4
임하,2024111919,151.9216,0,12.307,4.474,317.9666,53.4
임하,2024111918,151.92,0,0,32.828,317.9384,53.4
임하,2024111917,151.9292,0,2.177,41.344,318.1004,53.5
임하,2024111916,151.9372,0,0,41.43,318.2414,53.5
임하,2024111915,151.96,0,4.278,4.278,318.6432,53.6
임하,2024111914,151.96,0,4.517,4.517,318.6432,53.6
임하,2024111913,151.96,0,4.524,4.524,318.6432,53.6
임하,2024111912,151.96,0,20.438,20.438,318.6432,53.6
임하,2024111911,151.96,0,38.996,38.996,318.6432,53.6
임하,2024111910,151.96,0,0,39.186,318.6432,53.6
임하,2024111909,151.9696,0,3.307,5.279,318.8125,53.6
임하,2024111908,151.97,0,4.918,4.918,318.8196,53.6
임하,2024111907,151.97,0,4.916,4.916,318.8196,53.6
임하,2024111906,151.97,0,4.918,4.918,318.8196,53.6
임하,2024111905,151.97,0,4.917,4.917,318.8196,53.6
임하,2024111904,151.97,0,4.923,4.923,318.8196,53.6
임하,2024111903,151.97,0,4.923,4.923,318.8196,53.6
임하,2024111902,151.97,0,4.92,4.92,318.8196,53.6
임하,2024111901,151.97,0,0,4.921,318.8196,53.6
임하,2024111824,152.01,0,201.067,4.9248333333333333333333333333333333333,319.5257,53.7
임하,2024111823,151.97,0,4.92,4.92,318.8196,53.6
임하,2024111822,151.97,0,4.919,4.919,318.8196,53.6
임하,2024111821,151.97,0,4.922,4.922,318.8196,53.6
임하,2024111820,151.97,0,4.925,4.925,318.8196,53.6
임하,2024111819,151.97,0,53.917,4.917,318.8196,53.6
임하,2024111818,151.96,0,0,35.91,318.6432,53.6
임하,2024111817,151.984,0,0,40.242,319.0666,53.6
임하,2024111816,152.06,0,39.731,39.731,320.4098,53.9
임하,2024111815,152.06,0,4.927,4.927,320.4098,53.9
임하,2024111814,152.06,0,4.929,4.929,320.4098,53.9
임하,2024111813,152.06,0,4.925,4.925,320.4098,53.9
임하,2024111812,152.06,0,0,22.039,320.4098,53.9
임하,2024111811,152.07,0,88.449,39.282,320.5868,53.9
임하,2024111810,152.06,0,0,39.93,320.4098,53.9
임하,2024111809,152.0692,0,1.013,4.93,320.5727,53.9
임하,2024111808,152.07,0,4.923,4.923,320.5868,53.9
임하,2024111807,152.07,0,4.925,4.925,320.5868,53.9
임하,2024111806,152.07,0,4.922,4.922,320.5868,53.9
임하,2024111805,152.07,0,4.926,4.926,320.5868,53.9
임하,2024111804,152.07,0,4.931,4.931,320.5868,53.9
임하,2024111803,152.07,0,4.927,4.927,320.5868,53.9
임하,2024111802,152.07,0,4.927,4.927,320.5868,53.9
임하,2024111801,152.07,0,4.931,4.931,320.5868,53.9
임하,2024111724,152.07,0,4.929,4.929,320.5868,53.9
임하,2024111723,152.07,0,4.928,4.928,320.5868,53.9
임하,2024111722,152.07,0,4.929,4.929,320.5868,53.9
